source,error_rate,dataset,dataset_label,strategy,strategy_label,method,n_seeds,figure_id,rf_set,rf_label,learning_progress,mcc_mean,mcc_std
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,32.452574525745256,0.366370315352537,0.030089018402399508
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,33.175973995349054,0.37495841777675704,0.03231882310070264
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,33.98979839865333,0.3770239946728541,0.039112527643651834
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,34.713197868257126,0.38388011090867297,0.03277258946468319
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,35.436597337860924,0.38253117082989696,0.034724004826409
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,36.15999680746473,0.3815431440106049,0.028639171965562805
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,36.973821210769,0.37708928329903885,0.031313007260894275
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,37.6972206803728,0.38239241017802383,0.023446022673901935
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,38.4206201499766,0.37307127347982505,0.036404917891309486
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,39.23444455328087,0.3881517624303227,0.02906040935906559
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,39.95784402288467,0.382197386001309,0.037245059155876815
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,40.68124349248847,0.38423766803906817,0.03362971490027594
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,41.495067895792744,0.38324987363112795,0.03976966799758416
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,42.21846736539654,0.38961299528861476,0.03266718778324752
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,42.94186683500034,0.387158660832939,0.03225151686852767
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,43.755691238304614,0.3785242207378448,0.034985661589428764
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,44.47909070790841,0.39007601165296235,0.029248273610091628
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,45.20249017751221,0.38957300870268313,0.027643062466431507
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,45.92588964711601,0.39695015854495985,0.02965353441378338
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,46.73971405042028,0.3911132354368971,0.03193862266628672
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,47.46311352002409,0.3921618281703529,0.027404427337293372
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,48.186512989627886,0.3944765097510737,0.027670774101434117
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,49.00033739293216,0.40011118962388564,0.022367658275537567
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,49.72373686253596,0.400358635147945,0.03298555630186047
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,50.447136332139756,0.3955237176833991,0.03031012348392804
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,51.26096073544403,0.40611925154911466,0.030718958715778913
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,51.98436020504783,0.39465005856210417,0.03723332177852201
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,52.707759674651626,0.407131480113794,0.029415158439815504
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,53.431159144255425,0.4067228641627338,0.02820382320539555
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,54.2449835475597,0.40196574460352874,0.030164382473686347
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,54.968383017163504,0.40506241172823004,0.030122298372310955
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,55.6917824867673,0.4118525421284419,0.03541932765608328
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,56.505606890071576,0.41718815003439336,0.03155829484527172
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,57.229006359675374,0.4029994819266965,0.0296566548271614
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,57.95240582927917,0.40656731555495434,0.027297950324474577
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,58.766230232583446,0.4091070759923398,0.027151008671469152
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,59.489629702187244,0.42317457631193206,0.024522858332072992
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,60.21302917179104,0.4139525074056033,0.02575423293603608
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,60.93642864139484,0.413151989481102,0.02681383565176052
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,61.750253044699114,0.41715481881376704,0.02606685807839309
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,62.47365251430291,0.41766985917705535,0.023778623092919872
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,63.19705198390672,0.4169678260687449,0.02641844544063848
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,64.010876387211,0.41053138168520353,0.033481326394675756
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,64.73427585681479,0.4070315812222424,0.023422008322765937
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,65.4576753264186,0.39874125921083975,0.03188890934913709
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,66.18107479602239,0.4016496993240842,0.026495561715541075
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,66.99489919932667,0.40297506966351426,0.03959376900825779
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,67.71829866893046,0.40887629258359215,0.03540686370150128
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,68.44169813853426,0.40385528554807165,0.030300581257295345
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,69.25552254183853,0.39458700950187453,0.029547320229131632
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,69.97892201144234,0.3941654233189388,0.02563925965425805
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,70.70232148104613,0.3922456824367511,0.03224517498347922
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,71.51614588435041,0.39244276974887116,0.03922423984089293
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,72.23954535395421,0.3941605437927581,0.036809998726233834
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,72.962944823558,0.3827543689331152,0.035486878137131216
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,73.77676922686229,0.387819275823435,0.03259307191767401
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,74.50016869646608,0.3838322845688461,0.036754432794183924
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,75.22356816606988,0.3723890793585901,0.035247953386044036
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,75.94696763567367,0.36946263942766894,0.02752246854932077
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,76.76079203897795,0.3645669374860566,0.03448728270430008
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,77.48419150858174,0.35374732581066887,0.0369548912954078
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,78.20759097818555,0.3570112236254395,0.03477688395092857
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,79.02141538148982,0.35114694038862887,0.03630070553163418
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,79.74481485109362,0.35179233686675804,0.033577985324119514
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,80.46821432069741,0.3578004936442794,0.03302257324299356
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,81.2820387240017,0.34500705934021664,0.034571206364321316
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,82.00543819360549,0.3476378675546716,0.038073651031901044
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,82.72883766320929,0.3414495389421034,0.03851098700625219
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,83.4522371328131,0.3320076197464673,0.031762732095129635
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,84.26606153611736,0.3315782627917321,0.03673893797700775
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,84.98946100572117,0.3306645602836033,0.030606665147386698
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,85.71286047532496,0.3333501205487643,0.04020233524410095
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,86.52668487862924,0.3358963248988205,0.041407255592132805
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,87.25008434823303,0.3306120431998751,0.03547767279693955
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,87.97348381783684,0.3272355069284214,0.03232757955584534
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,88.7873082211411,0.31461224644658997,0.03059493848863959
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,89.51070769074491,0.32475713683386176,0.030155845472497975
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,90.2341071603487,0.3215444938827281,0.032774123844501686
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,90.9575066299525,0.31532334388525873,0.0309445311197512
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,91.77133103325679,0.31402224498136055,0.04177354906702132
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,92.49473050286058,0.3135174938574953,0.026846622396300156
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,93.21812997246438,0.31335869051020565,0.029469288679669896
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,94.03195437576865,0.30785758767596855,0.03686667917897522
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,94.75535384537245,0.3154439674468071,0.034153983054601926
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,95.47875331497625,0.31747642311288843,0.031852800721461225
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,96.29257771828053,0.313347797107087,0.03870149911848563
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,97.01597718788432,0.3084043266190063,0.029592638244559044
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,97.73937665748812,0.3128966014981432,0.03243931573506044
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,98.46277612709191,0.31883319006984057,0.03224178638554982
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,99.2766005303962,0.3104699887961395,0.037002541558499226
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,baseline,baseline,al,20,figureS1,rf-n50-d10,50/10,100.0,0.3174106326706517,0.03195897834590036
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,9.93676603432701,0.29688056027218246,0.028391170341117242
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,10.66016550393081,0.29732354829342345,0.032132547826467656
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,11.473989907235083,0.3023955621574581,0.03665472310410069
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,12.197389376838881,0.3037308635672334,0.02797539469237534
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,12.92078884644268,0.3104502664706886,0.038093572947663995
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,13.734613249746953,0.3190835520768353,0.033538865611674865
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,14.458012719350753,0.3237803401629696,0.029832355062164712
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,15.181412188954553,0.32660178882983504,0.03184839965026524
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,15.904811658558351,0.3148810548494175,0.04269233340161929
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,16.718636061862625,0.3305402892443983,0.036045762479901766
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,17.442035531466423,0.3340961955962995,0.038759500949120534
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,18.16543500107022,0.3393193919677559,0.04142413942195321
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,18.979259404374496,0.3406950363227563,0.042514683656142103
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,19.702658873978297,0.3488351187353988,0.03645501848678558
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,20.426058343582095,0.35411418164651937,0.036102051048139815
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,21.23988274688637,0.34495521000900103,0.041508848250685154
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,21.96328221649017,0.34854332132121374,0.03659106561282446
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,22.68668168609397,0.35103902726116215,0.03244775402439933
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,23.410081155697767,0.3544590317912302,0.03492621106224148
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,24.22390555900204,0.35658305082842773,0.031025167395300438
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,24.94730502860584,0.3522699622756264,0.03635728087196818
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,25.670704498209638,0.34299025312339293,0.03000588929538027
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,26.48452890151391,0.355809313197294,0.03039857547576621
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,27.20792837111771,0.361066777892148,0.029381298545141682
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,27.931327840721508,0.3693100543681298,0.038176912762722115
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,28.745152244025782,0.3557567578154861,0.035867435909217156
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,29.468551713629587,0.3637918095216944,0.03349085686010071
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,30.191951183233385,0.365220980783735,0.025091302870159652
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,30.915350652837184,0.36191438868977216,0.026614880774019217
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,31.729175056141457,0.360257322662528,0.027043714913764862
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,32.452574525745256,0.366370315352537,0.030089018402399508
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,33.175973995349054,0.37495841777675704,0.03231882310070264
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,33.98979839865333,0.3770239946728541,0.039112527643651834
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,34.713197868257126,0.38388011090867297,0.03277258946468319
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,35.436597337860924,0.38253117082989696,0.034724004826409
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,36.15999680746473,0.3815431440106049,0.028639171965562805
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,36.973821210769,0.37708928329903885,0.031313007260894275
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,37.6972206803728,0.38239241017802383,0.023446022673901935
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,38.4206201499766,0.37307127347982505,0.036404917891309486
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,39.23444455328087,0.3881517624303227,0.02906040935906559
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,39.95784402288467,0.382197386001309,0.037245059155876815
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,40.68124349248847,0.38423766803906817,0.03362971490027594
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,41.495067895792744,0.38324987363112795,0.03976966799758416
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,42.21846736539654,0.38961299528861476,0.03266718778324752
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,42.94186683500034,0.387158660832939,0.03225151686852767
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,43.755691238304614,0.3785242207378448,0.034985661589428764
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,44.47909070790841,0.39007601165296235,0.029248273610091628
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,45.20249017751221,0.38957300870268313,0.027643062466431507
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,45.92588964711601,0.39695015854495985,0.02965353441378338
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,46.73971405042028,0.3911132354368971,0.03193862266628672
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,47.46311352002409,0.3921618281703529,0.027404427337293372
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,48.186512989627886,0.3944765097510737,0.027670774101434117
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,49.00033739293216,0.40011118962388564,0.022367658275537567
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,49.72373686253596,0.400358635147945,0.03298555630186047
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,50.447136332139756,0.3955237176833991,0.03031012348392804
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,51.26096073544403,0.40611925154911466,0.030718958715778913
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,51.98436020504783,0.39465005856210417,0.03723332177852201
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,52.707759674651626,0.407131480113794,0.029415158439815504
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,53.431159144255425,0.4067228641627338,0.02820382320539555
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,54.2449835475597,0.40196574460352874,0.030164382473686347
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,54.968383017163504,0.40506241172823004,0.030122298372310955
rf_parameter_sets,0,MDR1_MDCK_classification2,MDR1-MDCK,random,Random,smal,20,figureS1,rf-n50-d10,50/10,55.6917824867673,0.4118525421284419,0.03541932765608328
