source,dataset,dataset_label,strategy,strategy_label,error_rate,target_error_rate,seed,introduced_error_pct,final_error_pct,error_reduction,shuffle_fraction
initial,ames,Ames,random,Random,20,20.0,10,19.978015938444628,19.912790697674417,0.06522524077021075,
initial,ames,Ames,random,Random,20,20.0,11,19.978015938444628,19.004360465116278,0.9736554733283498,
initial,ames,Ames,random,Random,20,20.0,12,19.978015938444628,20.348837209302324,-0.37082127085769656,
initial,ames,Ames,random,Random,20,20.0,13,19.978015938444628,20.1671511627907,-0.18913522434607088,
initial,ames,Ames,random,Random,20,20.0,14,19.978015938444628,19.80377906976744,0.17423686867718757,
initial,ames,Ames,random,Random,20,20.0,15,19.978015938444628,19.694767441860463,0.2832484965841644,
initial,ames,Ames,random,Random,20,20.0,16,19.978015938444628,19.876453488372093,0.10156245007253517,
initial,ames,Ames,random,Random,20,20.0,17,19.978015938444628,19.44040697674419,0.5376089617004389,
initial,ames,Ames,random,Random,20,20.0,18,19.978015938444628,20.094476744186046,-0.11646080574141848,
initial,ames,Ames,random,Random,20,20.0,19,19.978015938444628,19.331395348837212,0.6466205896074158,
initial,ames,Ames,random,Random,30,30.0,0,29.98076394613905,29.958158995815896,0.022604950323152906,
initial,ames,Ames,random,Random,30,30.0,1,29.98076394613905,29.581589958158993,0.3991739879800562,
initial,ames,Ames,random,Random,30,30.0,2,29.98076394613905,30.0,-0.01923605386095062,
initial,ames,Ames,random,Random,30,30.0,3,29.98076394613905,30.125523012552303,-0.1447590664132541,
initial,ames,Ames,random,Random,30,30.0,4,29.98076394613905,30.0,-0.01923605386095062,
initial,ames,Ames,random,Random,30,30.0,5,29.98076394613905,30.334728033472803,-0.35396408733375395,
initial,ames,Ames,random,Random,30,30.0,6,29.98076394613905,29.665271966527197,0.3154919796118527,
initial,ames,Ames,random,Random,30,30.0,7,29.98076394613905,30.460251046025107,-0.4794870998860574,
initial,ames,Ames,random,Random,30,30.0,8,29.98076394613905,30.0,-0.01923605386095062,
initial,ames,Ames,random,Random,30,30.0,9,29.98076394613905,29.20502092050209,0.7757430256369595,
initial,ames,Ames,random,Random,30,30.0,10,29.98076394613905,29.414225941422593,0.5665380047164561,
initial,ames,Ames,random,Random,30,30.0,11,29.98076394613905,29.24686192468619,0.7339020214528595,
initial,ames,Ames,random,Random,30,30.0,12,29.98076394613905,30.125523012552303,-0.1447590664132541,
initial,ames,Ames,random,Random,30,30.0,13,29.98076394613905,30.0,-0.01923605386095062,
initial,ames,Ames,random,Random,30,30.0,14,29.98076394613905,29.707112970711297,0.27365097542775274,
initial,ames,Ames,random,Random,30,30.0,15,29.98076394613905,29.665271966527197,0.3154919796118527,
initial,ames,Ames,random,Random,30,30.0,16,29.98076394613905,30.0,-0.01923605386095062,
initial,ames,Ames,random,Random,30,30.0,17,29.98076394613905,29.916317991631797,0.06444595450725288,
initial,ames,Ames,random,Random,30,30.0,18,29.98076394613905,30.543933054393307,-0.5631691082542574,
initial,ames,Ames,random,Random,30,30.0,19,29.98076394613905,28.95397489539749,1.0267890507415594,
initial,ames,Ames,random,Random,40,40.0,0,39.98351195383347,40.486111111111114,-0.5025991572776434,
initial,ames,Ames,random,Random,40,40.0,1,39.98351195383347,40.520833333333336,-0.5373213794998648,
initial,ames,Ames,random,Random,40,40.0,2,39.98351195383347,40.173611111111114,-0.19009915727764337,
initial,ames,Ames,random,Random,40,40.0,3,39.98351195383347,39.791666666666664,0.1918452871668066,
initial,ames,Ames,random,Random,40,40.0,4,39.98351195383347,40.27777777777778,-0.29426582394430767,
initial,ames,Ames,random,Random,40,40.0,5,39.98351195383347,39.61805555555556,0.36545639827791376,
initial,ames,Ames,random,Random,40,40.0,6,39.98351195383347,38.99305555555556,0.9904563982779138,
initial,ames,Ames,random,Random,40,40.0,7,39.98351195383347,40.45138888888889,-0.46787693505542194,
initial,ames,Ames,random,Random,40,40.0,8,39.98351195383347,39.895833333333336,0.0876786205001352,
initial,ames,Ames,random,Random,40,40.0,9,39.98351195383347,39.72222222222222,0.26128973161124947,
initial,ames,Ames,random,Random,40,40.0,10,39.98351195383347,40.03472222222222,-0.051210268388750535,
initial,ames,Ames,random,Random,40,40.0,11,39.98351195383347,39.93055555555556,0.05295639827791376,
initial,ames,Ames,random,Random,40,40.0,12,39.98351195383347,39.61805555555556,0.36545639827791376,
initial,ames,Ames,random,Random,40,40.0,13,39.98351195383347,39.861111111111114,0.12240084272235663,
initial,ames,Ames,random,Random,40,40.0,14,39.98351195383347,39.861111111111114,0.12240084272235663,
initial,ames,Ames,random,Random,40,40.0,15,39.98351195383347,39.61805555555556,0.36545639827791376,
initial,ames,Ames,random,Random,40,40.0,16,39.98351195383347,39.93055555555556,0.05295639827791376,
initial,ames,Ames,random,Random,40,40.0,17,39.98351195383347,40.416666666666664,-0.4331547128331934,
initial,ames,Ames,random,Random,40,40.0,18,39.98351195383347,40.10416666666667,-0.1206547128332005,
initial,ames,Ames,random,Random,40,40.0,19,39.98351195383347,40.06944444444444,-0.08593249061097197,
initial,ames,Ames,first,First,10,10.0,0,9.975267930750206,9.7979797979798,0.177288132770407,
initial,ames,Ames,first,First,10,10.0,1,9.975267930750206,10.168350168350168,-0.19308223759996146,
initial,ames,Ames,first,First,10,10.0,2,9.975267930750206,9.764309764309765,0.21095816644044163,
initial,ames,Ames,first,First,10,10.0,3,9.975267930750206,10.1010101010101,-0.12574217025989398,
initial,ames,Ames,first,First,10,10.0,4,9.975267930750206,10.303030303030303,-0.3277623722800964,
initial,ames,Ames,first,First,10,10.0,5,9.975267930750206,10.168350168350168,-0.19308223759996146,
initial,ames,Ames,first,First,10,10.0,6,9.975267930750206,9.595959595959595,0.3793083347906112,
initial,ames,Ames,first,First,10,10.0,7,9.975267930750206,9.966329966329965,0.008937964420240974,
initial,ames,Ames,first,First,10,10.0,8,9.975267930750206,9.932659932659933,0.042607998090273824,
initial,ames,Ames,first,First,10,10.0,9,9.975267930750206,9.865319865319865,0.1099480654303413,
initial,ames,Ames,first,First,10,10.0,10,9.975267930750206,9.8989898989899,0.07627803176030667,
initial,ames,Ames,first,First,10,10.0,11,9.975267930750206,9.62962962962963,0.3456383011205766,
initial,ames,Ames,first,First,10,10.0,12,9.975267930750206,9.831649831649832,0.14361809910037415,
initial,ames,Ames,first,First,10,10.0,13,9.975267930750206,9.730639730639732,0.24462820011047448,
initial,ames,Ames,first,First,10,10.0,14,9.975267930750206,9.8989898989899,0.07627803176030667,
initial,ames,Ames,first,First,10,10.0,15,9.975267930750206,9.7979797979798,0.177288132770407,
initial,ames,Ames,first,First,10,10.0,16,9.975267930750206,9.528619528619528,0.4466484021306787,
initial,ames,Ames,first,First,10,10.0,17,9.975267930750206,9.696969696969697,0.2782982337805091,
initial,ames,Ames,first,First,10,10.0,18,9.975267930750206,10.033670033670033,-0.058402102919826504,
initial,ames,Ames,first,First,10,10.0,19,9.975267930750206,9.62962962962963,0.3456383011205766,
initial,ames,Ames,first,First,20,20.0,0,19.978015938444628,19.84011627906977,0.1378996593748596,
initial,ames,Ames,first,First,20,20.0,1,19.978015938444628,19.694767441860463,0.2832484965841644,
initial,ames,Ames,first,First,20,20.0,2,19.978015938444628,19.84011627906977,0.1378996593748596,
initial,ames,Ames,first,First,20,20.0,3,19.978015938444628,19.949127906976745,0.02888803146788277,
initial,ames,Ames,first,First,20,20.0,4,19.978015938444628,20.4578488372093,-0.4798328987646734,
initial,ames,Ames,first,First,20,20.0,5,19.978015938444628,19.80377906976744,0.17423686867718757,
initial,ames,Ames,first,First,20,20.0,6,19.978015938444628,19.331395348837212,0.6466205896074158,
initial,ames,Ames,first,First,20,20.0,7,19.978015938444628,20.1671511627907,-0.18913522434607088,
initial,ames,Ames,first,First,20,20.0,8,19.978015938444628,19.731104651162788,0.24691128728183998,
initial,ames,Ames,first,First,20,20.0,9,19.978015938444628,19.767441860465116,0.210574077979512,
initial,ames,Ames,first,First,20,20.0,10,19.978015938444628,19.767441860465116,0.210574077979512,
initial,ames,Ames,first,First,20,20.0,11,19.978015938444628,19.585755813953487,0.3922601244911412,
initial,ames,Ames,first,First,20,20.0,12,19.978015938444628,19.949127906976745,0.02888803146788277,
initial,ames,Ames,first,First,20,20.0,13,19.978015938444628,20.276162790697676,-0.2981468522530477,
initial,ames,Ames,first,First,20,20.0,14,19.978015938444628,19.949127906976745,0.02888803146788277,
initial,ames,Ames,first,First,20,20.0,15,19.978015938444628,20.021802325581394,-0.04378638713676608,
initial,ames,Ames,first,First,20,20.0,16,19.978015938444628,19.80377906976744,0.17423686867718757,
initial,ames,Ames,first,First,20,20.0,17,19.978015938444628,19.949127906976745,0.02888803146788277,
initial,ames,Ames,first,First,20,20.0,18,19.978015938444628,20.13081395348837,-0.1527980150437429,
initial,ames,Ames,first,First,20,20.0,19,19.978015938444628,19.331395348837212,0.6466205896074158,
initial,ames,Ames,first,First,30,30.0,0,29.98076394613905,31.213389121338913,-1.232625175199864,
initial,ames,Ames,first,First,30,30.0,1,29.98076394613905,29.958158995815896,0.022604950323152906,
initial,ames,Ames,first,First,30,30.0,2,29.98076394613905,30.125523012552303,-0.1447590664132541,
initial,ames,Ames,first,First,30,30.0,3,29.98076394613905,29.916317991631797,0.06444595450725288,
initial,ames,Ames,first,First,30,30.0,4,29.98076394613905,29.707112970711297,0.27365097542775274,
initial,ames,Ames,first,First,30,30.0,5,29.98076394613905,30.585774058577407,-0.6050101124383573,
initial,ames,Ames,first,First,30,30.0,6,29.98076394613905,30.794979079497907,-0.8142151333588572,
initial,ames,Ames,first,First,30,30.0,7,29.98076394613905,30.669456066945607,-0.6886921208065573,
initial,ames,Ames,first,First,30,30.0,8,29.98076394613905,30.711297071129707,-0.7305331249906573,
initial,ames,Ames,first,First,30,30.0,9,29.98076394613905,29.497907949790797,0.4828559963482526,
initial,ames,Ames,first,First,30,30.0,10,29.98076394613905,29.163179916317993,0.8175840298210559,
initial,ames,Ames,first,First,30,30.0,11,29.98076394613905,29.707112970711297,0.27365097542775274,
initial,ames,Ames,first,First,30,30.0,12,29.98076394613905,30.460251046025107,-0.4794870998860574,
initial,ames,Ames,first,First,30,30.0,13,29.98076394613905,30.502092050209207,-0.5213281040701574,
initial,ames,Ames,first,First,30,30.0,14,29.98076394613905,30.2510460251046,-0.27028207896555045,
initial,ames,Ames,first,First,30,30.0,15,29.98076394613905,30.209205020920503,-0.22844107478145403,
initial,ames,Ames,first,First,30,30.0,16,29.98076394613905,30.125523012552303,-0.1447590664132541,
initial,ames,Ames,first,First,30,30.0,17,29.98076394613905,30.209205020920503,-0.22844107478145403,
initial,ames,Ames,first,First,30,30.0,18,29.98076394613905,30.502092050209207,-0.5213281040701574,
initial,ames,Ames,first,First,30,30.0,19,29.98076394613905,28.661087866108787,1.3196760800302627,
initial,ames,Ames,first,First,40,40.0,0,39.98351195383347,40.13888888888889,-0.15537693505542194,
initial,ames,Ames,first,First,40,40.0,1,39.98351195383347,40.486111111111114,-0.5025991572776434,
initial,ames,Ames,first,First,40,40.0,2,39.98351195383347,40.24305555555556,-0.25954360172208624,
initial,ames,Ames,first,First,40,40.0,3,39.98351195383347,39.96527777777778,0.01823417605569233,
initial,ames,Ames,first,First,40,40.0,4,39.98351195383347,40.79861111111111,-0.8150991572776363,
initial,ames,Ames,first,First,40,40.0,5,39.98351195383347,39.96527777777778,0.01823417605569233,
initial,ames,Ames,first,First,40,40.0,6,39.98351195383347,39.513888888888886,0.46962306494458517,
initial,ames,Ames,first,First,40,40.0,7,39.98351195383347,40.24305555555556,-0.25954360172208624,
initial,ames,Ames,first,First,40,40.0,8,39.98351195383347,40.13888888888889,-0.15537693505542194,
initial,ames,Ames,first,First,40,40.0,9,39.98351195383347,39.861111111111114,0.12240084272235663,
initial,ames,Ames,first,First,40,40.0,10,39.98351195383347,39.375,0.6085119538334709,
initial,ames,Ames,first,First,40,40.0,11,39.98351195383347,40.03472222222222,-0.051210268388750535,
initial,ames,Ames,first,First,40,40.0,12,39.98351195383347,39.54861111111111,0.43490084272236373,
initial,ames,Ames,first,First,40,40.0,13,39.98351195383347,39.895833333333336,0.0876786205001352,
initial,ames,Ames,first,First,40,40.0,14,39.98351195383347,39.93055555555556,0.05295639827791376,
initial,ames,Ames,first,First,40,40.0,15,39.98351195383347,39.201388888888886,0.7821230649445852,
initial,ames,Ames,first,First,40,40.0,16,39.98351195383347,39.65277777777778,0.33073417605569233,
initial,ames,Ames,first,First,40,40.0,17,39.98351195383347,40.208333333333336,-0.2248213794998648,
initial,ames,Ames,first,First,40,40.0,18,39.98351195383347,39.54861111111111,0.43490084272236373,
initial,ames,Ames,first,First,40,40.0,19,39.98351195383347,39.93055555555556,0.05295639827791376,
initial,ames,Ames,min_oob_error,MinE,10,10.0,0,9.975267930750206,10.505050505050505,-0.5297825743002988,
initial,ames,Ames,min_oob_error,MinE,10,10.0,1,9.975267930750206,10.505050505050505,-0.5297825743002988,
initial,ames,Ames,min_oob_error,MinE,10,10.0,2,9.975267930750206,10.74074074074074,-0.7654728099905341,
initial,ames,Ames,min_oob_error,MinE,10,10.0,3,9.975267930750206,10.909090909090908,-0.9338229783407019,
initial,ames,Ames,min_oob_error,MinE,10,10.0,4,9.975267930750206,10.74074074074074,-0.7654728099905341,
initial,ames,Ames,min_oob_error,MinE,10,10.0,5,9.975267930750206,10.707070707070706,-0.7318027763204995,
initial,ames,Ames,min_oob_error,MinE,10,10.0,6,9.975267930750206,10.134680134680135,-0.1594122039299286,
initial,ames,Ames,min_oob_error,MinE,10,10.0,7,9.975267930750206,10.26936026936027,-0.29409233861006356,
initial,ames,Ames,min_oob_error,MinE,10,10.0,8,9.975267930750206,10.74074074074074,-0.7654728099905341,
initial,ames,Ames,min_oob_error,MinE,10,10.0,9,9.975267930750206,10.505050505050505,-0.5297825743002988,
initial,ames,Ames,min_oob_error,MinE,10,10.0,10,9.975267930750206,10.774410774410773,-0.799142843660567,
initial,ames,Ames,min_oob_error,MinE,10,10.0,11,9.975267930750206,10.336700336700337,-0.36143240595013104,
initial,ames,Ames,min_oob_error,MinE,10,10.0,12,9.975267930750206,10.84175084175084,-0.8664829110006345,
initial,ames,Ames,min_oob_error,MinE,10,10.0,13,9.975267930750206,10.404040404040405,-0.4287724732901985,
initial,ames,Ames,min_oob_error,MinE,10,10.0,14,9.975267930750206,10.707070707070706,-0.7318027763204995,
initial,ames,Ames,min_oob_error,MinE,10,10.0,15,9.975267930750206,10.37037037037037,-0.3951024396201639,
initial,ames,Ames,min_oob_error,MinE,10,10.0,16,9.975267930750206,10.235690235690235,-0.26042230494002894,
initial,ames,Ames,min_oob_error,MinE,10,10.0,17,9.975267930750206,10.875420875420875,-0.9001529446706691,
initial,ames,Ames,min_oob_error,MinE,10,10.0,18,9.975267930750206,10.673400673400673,-0.6981327426504667,
initial,ames,Ames,min_oob_error,MinE,10,10.0,19,9.975267930750206,10.471380471380472,-0.496112540630266,
initial,ames,Ames,min_oob_error,MinE,20,20.0,0,19.978015938444628,21.293604651162788,-1.31558871271816,
initial,ames,Ames,min_oob_error,MinE,20,20.0,1,19.978015938444628,21.7296511627907,-1.7516352243460709,
initial,ames,Ames,min_oob_error,MinE,20,20.0,2,19.978015938444628,21.947674418604652,-1.9696584801600245,
initial,ames,Ames,min_oob_error,MinE,20,20.0,3,19.978015938444628,21.7296511627907,-1.7516352243460709,
initial,ames,Ames,min_oob_error,MinE,20,20.0,4,19.978015938444628,22.0203488372093,-2.0423328987646734,
initial,ames,Ames,min_oob_error,MinE,20,20.0,5,19.978015938444628,21.475290697674417,-1.4972747592297893,
initial,ames,Ames,min_oob_error,MinE,20,20.0,6,19.978015938444628,20.930232558139537,-0.9522166196949087,
initial,ames,Ames,min_oob_error,MinE,20,20.0,7,19.978015938444628,21.475290697674417,-1.4972747592297893,
initial,ames,Ames,min_oob_error,MinE,20,20.0,8,19.978015938444628,21.475290697674417,-1.4972747592297893,
initial,ames,Ames,min_oob_error,MinE,20,20.0,9,19.978015938444628,21.475290697674417,-1.4972747592297893,
initial,ames,Ames,min_oob_error,MinE,20,20.0,10,19.978015938444628,21.7296511627907,-1.7516352243460709,
initial,ames,Ames,min_oob_error,MinE,20,20.0,11,19.978015938444628,21.148255813953487,-1.1702398755088588,
initial,ames,Ames,min_oob_error,MinE,20,20.0,12,19.978015938444628,21.656976744186046,-1.6789608057414185,
initial,ames,Ames,min_oob_error,MinE,20,20.0,13,19.978015938444628,22.093023255813954,-2.115007317369326,
initial,ames,Ames,min_oob_error,MinE,20,20.0,14,19.978015938444628,21.69331395348837,-1.715298015043743,
initial,ames,Ames,min_oob_error,MinE,20,20.0,15,19.978015938444628,21.475290697674417,-1.4972747592297893,
initial,ames,Ames,min_oob_error,MinE,20,20.0,16,19.978015938444628,21.40261627906977,-1.4246003406251404,
initial,ames,Ames,min_oob_error,MinE,20,20.0,17,19.978015938444628,21.54796511627907,-1.5699491778344417,
initial,ames,Ames,min_oob_error,MinE,20,20.0,18,19.978015938444628,21.511627906976745,-1.5336119685321172,
initial,ames,Ames,min_oob_error,MinE,20,20.0,19,19.978015938444628,21.293604651162788,-1.31558871271816,
initial,ames,Ames,min_oob_error,MinE,30,30.0,0,29.98076394613905,32.67782426778243,-2.6970603216433773,
initial,ames,Ames,min_oob_error,MinE,30,30.0,1,29.98076394613905,32.34309623430962,-2.3623322881705704,
initial,ames,Ames,min_oob_error,MinE,30,30.0,2,29.98076394613905,33.01255230125523,-3.031788355116184,
initial,ames,Ames,min_oob_error,MinE,30,30.0,3,29.98076394613905,33.17991631799163,-3.199152371852584,
initial,ames,Ames,min_oob_error,MinE,30,30.0,4,29.98076394613905,33.01255230125523,-3.031788355116184,
initial,ames,Ames,min_oob_error,MinE,30,30.0,5,29.98076394613905,34.10041841004184,-4.1196544639027906,
initial,ames,Ames,min_oob_error,MinE,30,30.0,6,29.98076394613905,32.09205020920502,-2.1112862630659706,
initial,ames,Ames,min_oob_error,MinE,30,30.0,7,29.98076394613905,33.096234309623426,-3.115470363484377,
initial,ames,Ames,min_oob_error,MinE,30,30.0,8,29.98076394613905,33.34728033472803,-3.366516388588984,
initial,ames,Ames,min_oob_error,MinE,30,30.0,9,29.98076394613905,32.34309623430962,-2.3623322881705704,
initial,ames,Ames,min_oob_error,MinE,30,30.0,10,29.98076394613905,32.42677824267782,-2.4460142965387703,
initial,ames,Ames,min_oob_error,MinE,30,30.0,11,29.98076394613905,32.55230125523013,-2.5715373090910774,
initial,ames,Ames,min_oob_error,MinE,30,30.0,12,29.98076394613905,32.46861924686193,-2.4878553007228774,
initial,ames,Ames,min_oob_error,MinE,30,30.0,13,29.98076394613905,33.13807531380753,-3.157311367668484,
initial,ames,Ames,min_oob_error,MinE,30,30.0,14,29.98076394613905,33.38912133891213,-3.408357392773084,
initial,ames,Ames,min_oob_error,MinE,30,30.0,15,29.98076394613905,32.63598326359833,-2.6552193174592773,
initial,ames,Ames,min_oob_error,MinE,30,30.0,16,29.98076394613905,32.928870292887034,-2.948106346747984,
initial,ames,Ames,min_oob_error,MinE,30,30.0,17,29.98076394613905,32.38493723849372,-2.4041732923546704,
initial,ames,Ames,min_oob_error,MinE,30,30.0,18,29.98076394613905,33.26359832635983,-3.282834380220784,
initial,ames,Ames,min_oob_error,MinE,30,30.0,19,29.98076394613905,32.34309623430962,-2.3623322881705704,
initial,ames,Ames,min_oob_error,MinE,40,40.0,0,39.98351195383347,41.21527777777778,-1.2317658239443077,
initial,ames,Ames,min_oob_error,MinE,40,40.0,1,39.98351195383347,41.59722222222222,-1.6137102683887505,
initial,ames,Ames,min_oob_error,MinE,40,40.0,2,39.98351195383347,40.9375,-0.9539880461665291,
initial,ames,Ames,min_oob_error,MinE,40,40.0,3,39.98351195383347,41.00694444444444,-1.023432490610972,
initial,ames,Ames,min_oob_error,MinE,40,40.0,4,39.98351195383347,41.21527777777778,-1.2317658239443077,
initial,ames,Ames,min_oob_error,MinE,40,40.0,5,39.98351195383347,41.5625,-1.578988046166529,
initial,ames,Ames,min_oob_error,MinE,40,40.0,6,39.98351195383347,40.173611111111114,-0.19009915727764337,
initial,ames,Ames,min_oob_error,MinE,40,40.0,7,39.98351195383347,40.79861111111111,-0.8150991572776363,
initial,ames,Ames,min_oob_error,MinE,40,40.0,8,39.98351195383347,40.625,-0.6414880461665291,
initial,ames,Ames,min_oob_error,MinE,40,40.0,9,39.98351195383347,41.21527777777778,-1.2317658239443077,
initial,ames,Ames,min_oob_error,MinE,40,40.0,10,39.98351195383347,41.25,-1.266488046166529,
initial,ames,Ames,min_oob_error,MinE,40,40.0,11,39.98351195383347,41.11111111111111,-1.1275991572776363,
initial,ames,Ames,min_oob_error,MinE,40,40.0,12,39.98351195383347,41.14583333333333,-1.1623213794998577,
initial,ames,Ames,min_oob_error,MinE,40,40.0,13,39.98351195383347,41.458333333333336,-1.4748213794998648,
initial,ames,Ames,min_oob_error,MinE,40,40.0,14,39.98351195383347,41.18055555555556,-1.1970436017220862,
initial,ames,Ames,min_oob_error,MinE,40,40.0,15,39.98351195383347,40.97222222222222,-0.9887102683887505,
initial,ames,Ames,min_oob_error,MinE,40,40.0,16,39.98351195383347,41.00694444444444,-1.023432490610972,
initial,ames,Ames,min_oob_error,MinE,40,40.0,17,39.98351195383347,41.70138888888889,-1.717876935055422,
initial,ames,Ames,min_oob_error,MinE,40,40.0,18,39.98351195383347,40.763888888888886,-0.7803769350554148,
initial,ames,Ames,min_oob_error,MinE,40,40.0,19,39.98351195383347,41.18055555555556,-1.1970436017220862,
initial,ames,Ames,max_oob_error,MaxE,10,10.0,0,9.975267930750206,8.417508417508419,1.5577595132417876,
initial,ames,Ames,max_oob_error,MaxE,10,10.0,1,9.975267930750206,8.282828282828284,1.6924396479219226,
initial,ames,Ames,max_oob_error,MaxE,10,10.0,2,9.975267930750206,7.8114478114478105,2.163820119302396,
initial,ames,Ames,max_oob_error,MaxE,10,10.0,3,9.975267930750206,7.97979797979798,1.9954699509522262,
initial,ames,Ames,max_oob_error,MaxE,10,10.0,4,9.975267930750206,8.451178451178452,1.5240894795717548,
initial,ames,Ames,max_oob_error,MaxE,10,10.0,5,9.975267930750206,8.080808080808081,1.894459849942125,
initial,ames,Ames,max_oob_error,MaxE,10,10.0,6,9.975267930750206,7.643097643097644,2.3321702876525627,
initial,ames,Ames,max_oob_error,MaxE,10,10.0,7,9.975267930750206,8.114478114478114,1.8607898162720922,
initial,ames,Ames,max_oob_error,MaxE,10,10.0,8,9.975267930750206,8.114478114478114,1.8607898162720922,
initial,ames,Ames,max_oob_error,MaxE,10,10.0,9,9.975267930750206,7.71043771043771,2.264830220312496,
initial,ames,Ames,max_oob_error,MaxE,10,10.0,10,9.975267930750206,7.9461279461279455,2.029139984622261,
initial,ames,Ames,max_oob_error,MaxE,10,10.0,11,9.975267930750206,7.306397306397307,2.6688706243528992,
initial,ames,Ames,max_oob_error,MaxE,10,10.0,12,9.975267930750206,8.417508417508419,1.5577595132417876,
initial,ames,Ames,max_oob_error,MaxE,10,10.0,13,9.975267930750206,7.97979797979798,1.9954699509522262,
initial,ames,Ames,max_oob_error,MaxE,10,10.0,14,9.975267930750206,7.8114478114478105,2.163820119302396,
initial,ames,Ames,max_oob_error,MaxE,10,10.0,15,9.975267930750206,7.6767676767676765,2.29850025398253,
initial,ames,Ames,max_oob_error,MaxE,10,10.0,16,9.975267930750206,7.9461279461279455,2.029139984622261,
initial,ames,Ames,max_oob_error,MaxE,10,10.0,17,9.975267930750206,7.744107744107744,2.2311601866424624,
initial,ames,Ames,max_oob_error,MaxE,10,10.0,18,9.975267930750206,8.181818181818182,1.7934497489320247,
initial,ames,Ames,max_oob_error,MaxE,10,10.0,19,9.975267930750206,7.8114478114478105,2.163820119302396,
initial,ames,Ames,max_oob_error,MaxE,20,20.0,0,19.978015938444628,16.460755813953487,3.5172601244911412,
initial,ames,Ames,max_oob_error,MaxE,20,20.0,1,19.978015938444628,16.824127906976745,3.1538880314678828,
initial,ames,Ames,max_oob_error,MaxE,20,20.0,2,19.978015938444628,16.170058139534884,3.8079577989097437,
initial,ames,Ames,max_oob_error,MaxE,20,20.0,3,19.978015938444628,16.13372093023256,3.844295008212068,
initial,ames,Ames,max_oob_error,MaxE,20,20.0,4,19.978015938444628,16.824127906976745,3.1538880314678828,
initial,ames,Ames,max_oob_error,MaxE,20,20.0,5,19.978015938444628,16.606104651162788,3.37191128728184,
initial,ames,Ames,max_oob_error,MaxE,20,20.0,6,19.978015938444628,15.87936046511628,4.098655473328348,
initial,ames,Ames,max_oob_error,MaxE,20,20.0,7,19.978015938444628,16.751453488372093,3.226562450072535,
initial,ames,Ames,max_oob_error,MaxE,20,20.0,8,19.978015938444628,17.36918604651163,2.6088298919329986,
initial,ames,Ames,max_oob_error,MaxE,20,20.0,9,19.978015938444628,16.86046511627907,3.1175508221655583,
initial,ames,Ames,max_oob_error,MaxE,20,20.0,10,19.978015938444628,16.024709302325583,3.953306636119045,
initial,ames,Ames,max_oob_error,MaxE,20,20.0,11,19.978015938444628,15.843023255813954,4.134992682630674,
initial,ames,Ames,max_oob_error,MaxE,20,20.0,12,19.978015938444628,16.53343023255814,3.444585705886489,
initial,ames,Ames,max_oob_error,MaxE,20,20.0,13,19.978015938444628,16.061046511627907,3.9169694268167206,
initial,ames,Ames,max_oob_error,MaxE,20,20.0,14,19.978015938444628,16.606104651162788,3.37191128728184,
initial,ames,Ames,max_oob_error,MaxE,20,20.0,15,19.978015938444628,16.13372093023256,3.844295008212068,
initial,ames,Ames,max_oob_error,MaxE,20,20.0,16,19.978015938444628,16.206395348837212,3.7716205896074158,
initial,ames,Ames,max_oob_error,MaxE,20,20.0,17,19.978015938444628,16.13372093023256,3.844295008212068,
initial,ames,Ames,max_oob_error,MaxE,20,20.0,18,19.978015938444628,16.751453488372093,3.226562450072535,
initial,ames,Ames,max_oob_error,MaxE,20,20.0,19,19.978015938444628,15.843023255813954,4.134992682630674,
initial,ames,Ames,max_oob_error,MaxE,30,30.0,0,29.98076394613905,24.811715481171547,5.169048464967503,
initial,ames,Ames,max_oob_error,MaxE,30,30.0,1,29.98076394613905,26.06694560669456,3.9138183394444894,
initial,ames,Ames,max_oob_error,MaxE,30,30.0,2,29.98076394613905,26.025104602510464,3.955659343628586,
initial,ames,Ames,max_oob_error,MaxE,30,30.0,3,29.98076394613905,25.14644351464435,4.8343204314946995,
initial,ames,Ames,max_oob_error,MaxE,30,30.0,4,29.98076394613905,24.89539748953975,5.085366456599299,
initial,ames,Ames,max_oob_error,MaxE,30,30.0,5,29.98076394613905,26.443514644351463,3.537249301787586,
initial,ames,Ames,max_oob_error,MaxE,30,30.0,6,29.98076394613905,26.025104602510464,3.955659343628586,
initial,ames,Ames,max_oob_error,MaxE,30,30.0,7,29.98076394613905,25.606694560669457,4.374069385469593,
initial,ames,Ames,max_oob_error,MaxE,30,30.0,8,29.98076394613905,25.732217573221757,4.248546372917293,
initial,ames,Ames,max_oob_error,MaxE,30,30.0,9,29.98076394613905,24.476987447698743,5.503776498440306,
initial,ames,Ames,max_oob_error,MaxE,30,30.0,10,29.98076394613905,24.72803347280335,5.252730473335699,
initial,ames,Ames,max_oob_error,MaxE,30,30.0,11,29.98076394613905,24.435146443514643,5.545617502624406,
initial,ames,Ames,max_oob_error,MaxE,30,30.0,12,29.98076394613905,26.234309623430963,3.746454322708086,
initial,ames,Ames,max_oob_error,MaxE,30,30.0,13,29.98076394613905,24.22594142259414,5.7548225235449095,
initial,ames,Ames,max_oob_error,MaxE,30,30.0,14,29.98076394613905,26.06694560669456,3.9138183394444894,
initial,ames,Ames,max_oob_error,MaxE,30,30.0,15,29.98076394613905,24.72803347280335,5.252730473335699,
initial,ames,Ames,max_oob_error,MaxE,30,30.0,16,29.98076394613905,24.476987447698743,5.503776498440306,
