error_rate,dataset,strategy,delta_auc,p_value,n,category
0,CHEMBL5113-2,random,-0.0016156445844266898,0.8408222198486328,20,no_difference
10,CHEMBL1075104-1,first,-0.014181221082317208,0.7011814117431641,20,no_difference
10,CHEMBL1075104-1,max_oob_error,2.834670684761263,3.814697265625e-06,20,better
10,CHEMBL1075104-1,max_oob_uncertainty,0.6021122081242725,0.26109886169433594,20,no_difference
10,CHEMBL1075104-1,min_oob_error,0.5209256729766863,0.2773551940917969,20,no_difference
10,CHEMBL1075104-1,min_oob_uncertainty,1.4409547494705877,0.0031528472900390625,20,better
10,CHEMBL1075104-1,random,1.1389512372555886,0.09730720520019531,20,no_difference
10,CHEMBL1293269-1,first,-0.0416832554895052,0.8123550415039062,20,no_difference
10,CHEMBL1293269-1,max_oob_error,1.3205226418503142,0.0019855499267578125,20,better
10,CHEMBL1293269-1,max_oob_uncertainty,0.06466385782758373,0.4523754119873047,20,no_difference
10,CHEMBL1293269-1,min_oob_error,0.26318051810887083,0.4304332733154297,20,no_difference
10,CHEMBL1293269-1,min_oob_uncertainty,0.4839120733581165,0.0758514404296875,20,no_difference
10,CHEMBL1293269-1,random,0.04540149175554724,0.4523754119873047,20,no_difference
10,CHEMBL1800-1,first,0.7906072428149041,1.33514404296875e-05,20,better
10,CHEMBL1800-1,max_oob_error,1.1155798278709166,4.76837158203125e-05,20,better
10,CHEMBL1800-1,max_oob_uncertainty,0.7783197526096093,0.0003223419189453125,20,better
10,CHEMBL1800-1,min_oob_error,0.4222773955517649,0.017181396484375,20,better
10,CHEMBL1800-1,min_oob_uncertainty,0.9236985210579771,3.62396240234375e-05,20,better
10,CHEMBL1800-1,random,0.7209138768919814,0.000209808349609375,20,better
10,CHEMBL1821-1,first,2.0982881590401306,0.0019855499267578125,20,better
10,CHEMBL1821-1,max_oob_error,2.6351611385752824,0.001209259033203125,20,better
10,CHEMBL1821-1,max_oob_uncertainty,2.2245045400127674,0.0023250579833984375,20,better
10,CHEMBL1821-1,min_oob_error,2.1970307499598265,0.0004825592041015625,20,better
10,CHEMBL1821-1,min_oob_uncertainty,2.6855464796954505,0.000133514404296875,20,better
10,CHEMBL1821-1,random,2.1209856151374193,0.0072956085205078125,20,better
10,CHEMBL1833-1,first,1.0596828801558027,0.039989471435546875,20,better
10,CHEMBL1833-1,max_oob_error,1.482397242980268,0.0758514404296875,20,no_difference
10,CHEMBL1833-1,max_oob_uncertainty,1.7423098148209308,0.069580078125,20,no_difference
10,CHEMBL1833-1,min_oob_error,-0.20584894459566616,0.9272785186767578,20,no_difference
10,CHEMBL1833-1,min_oob_uncertainty,0.78189961818819,0.1230926513671875,20,no_difference
10,CHEMBL1833-1,random,1.0876058755752218,0.08969497680664062,20,no_difference
10,CHEMBL1833-2,first,0.3238574748361991,0.17685317993164062,20,no_difference
10,CHEMBL1833-2,max_oob_error,1.9041974539873103,0.0023250579833984375,20,better
10,CHEMBL1833-2,max_oob_uncertainty,0.1779579628762688,0.6215133666992188,20,no_difference
10,CHEMBL1833-2,min_oob_error,0.1470997491354961,0.6215133666992188,20,no_difference
10,CHEMBL1833-2,min_oob_uncertainty,0.49942427642389264,0.3299827575683594,20,no_difference
10,CHEMBL1833-2,random,0.10423247206688088,0.7841262817382812,20,no_difference
10,CHEMBL1862-1,first,-0.11033059048810596,0.36827659606933594,20,no_difference
10,CHEMBL1862-1,max_oob_error,0.07180358917547718,0.36827659606933594,20,no_difference
10,CHEMBL1862-1,max_oob_uncertainty,-0.20809721285131744,0.08969497680664062,20,no_difference
10,CHEMBL1862-1,min_oob_error,-0.00416381192144204,0.8694877624511719,20,no_difference
10,CHEMBL1862-1,min_oob_uncertainty,-0.09683954362166372,0.34881019592285156,20,no_difference
10,CHEMBL1862-1,random,-0.1468362500770386,0.1893482208251953,20,no_difference
10,CHEMBL1871-1,first,-0.11332796245890667,0.2773551940917969,20,no_difference
10,CHEMBL1871-1,max_oob_error,0.16870778370401354,0.6742229461669922,20,no_difference
10,CHEMBL1871-1,max_oob_uncertainty,-0.08694929040855204,0.38837623596191406,20,no_difference
10,CHEMBL1871-1,min_oob_error,-0.08808697868723137,0.2773551940917969,20,no_difference
10,CHEMBL1871-1,min_oob_uncertainty,0.13366428726357835,0.7285060882568359,20,no_difference
10,CHEMBL1871-1,random,0.09728597226420987,0.9854354858398438,20,no_difference
10,CHEMBL1889-1,first,0.6608379796360385,0.04405403137207031,20,better
10,CHEMBL1889-1,max_oob_error,1.4140159765843947,2.6702880859375e-05,20,better
10,CHEMBL1889-1,max_oob_uncertainty,0.5460978074637485,0.013616561889648438,20,better
10,CHEMBL1889-1,min_oob_error,0.39839128036826743,0.08969497680664062,20,no_difference
10,CHEMBL1889-1,min_oob_uncertainty,0.9593012285026731,0.001689910888671875,20,better
10,CHEMBL1889-1,random,0.41615601762589627,0.13272666931152344,20,no_difference
10,CHEMBL1908389-1,first,-0.008397933910462996,0.7561664581298828,20,no_difference
10,CHEMBL1908389-1,max_oob_error,0.07861848676869485,0.2773551940917969,20,no_difference
10,CHEMBL1908389-1,max_oob_uncertainty,0.012195592621092644,0.7011814117431641,20,no_difference
10,CHEMBL1908389-1,min_oob_error,-0.05043769635157887,0.34881019592285156,20,no_difference
10,CHEMBL1908389-1,min_oob_uncertainty,0.011198498019216884,0.7285060882568359,20,no_difference
10,CHEMBL1908389-1,random,-0.005341190266883089,0.5216732025146484,20,no_difference
10,CHEMBL1945-1,first,0.05709001211120572,0.2305126190185547,20,no_difference
10,CHEMBL1945-1,max_oob_error,0.04471593112730865,0.6476554870605469,20,no_difference
10,CHEMBL1945-1,max_oob_uncertainty,0.06359657738845784,0.1893482208251953,20,no_difference
10,CHEMBL1945-1,min_oob_error,0.009500650407619915,0.9854354858398438,20,no_difference
10,CHEMBL1945-1,min_oob_uncertainty,0.058432650839754886,0.49800872802734375,20,no_difference
10,CHEMBL1945-1,random,0.06251795937481042,0.24548721313476562,20,no_difference
10,CHEMBL1946-1,first,-0.0037008320749180256,0.49800872802734375,20,no_difference
10,CHEMBL1946-1,max_oob_error,-0.01645968057537637,0.24548721313476562,20,no_difference
10,CHEMBL1946-1,max_oob_uncertainty,0.00032075931779722565,0.9272785186767578,20,no_difference
10,CHEMBL1946-1,min_oob_error,-0.013617031026548076,0.4523754119873047,20,no_difference
10,CHEMBL1946-1,min_oob_uncertainty,-0.011582442833748985,0.5705966949462891,20,no_difference
10,CHEMBL1946-1,random,0.001799418245732909,0.8408222198486328,20,no_difference
10,CHEMBL2014-1,first,0.03344551314684452,0.5216732025146484,20,no_difference
10,CHEMBL2014-1,max_oob_error,-0.014237742611416948,0.8694877624511719,20,no_difference
10,CHEMBL2014-1,max_oob_uncertainty,-0.010526886179711425,0.9854354858398438,20,no_difference
10,CHEMBL2014-1,min_oob_error,-0.03237688272590748,0.7011814117431641,20,no_difference
10,CHEMBL2014-1,min_oob_uncertainty,0.01994958398802016,0.6215133666992188,20,no_difference
10,CHEMBL2014-1,random,-0.008073631545269322,0.8123550415039062,20,no_difference
10,CHEMBL2035-1,first,0.7006861352483605,0.15364646911621094,20,no_difference
10,CHEMBL2035-1,max_oob_error,1.7600028543364878,0.03623390197753906,20,better
10,CHEMBL2035-1,max_oob_uncertainty,0.9379558795836784,0.11398696899414062,20,no_difference
10,CHEMBL2035-1,min_oob_error,0.8064096970513267,0.10539817810058594,20,no_difference
10,CHEMBL2035-1,min_oob_uncertainty,2.0050944380353566,0.000209808349609375,20,better
10,CHEMBL2035-1,random,1.416366449577982,0.00365447998046875,20,better
10,CHEMBL2056-1,first,0.9200532871902354,0.0003948211669921875,20,better
10,CHEMBL2056-1,max_oob_error,0.973555764707774,0.04405403137207031,20,better
10,CHEMBL2056-1,max_oob_uncertainty,0.5143747785415037,0.17685317993164062,20,no_difference
10,CHEMBL2056-1,min_oob_error,0.4160799248953545,0.13272666931152344,20,no_difference
10,CHEMBL2056-1,min_oob_uncertainty,1.1908651960338132,8.20159912109375e-05,20,better
10,CHEMBL2056-1,random,0.6298424990778632,0.013616561889648438,20,better
10,CHEMBL210-1,first,0.64651732378404,0.14290618896484375,20,no_difference
10,CHEMBL210-1,max_oob_error,1.6380747068503283,0.0005855560302734375,20,better
10,CHEMBL210-1,max_oob_uncertainty,0.5371153402593478,0.24548721313476562,20,no_difference
10,CHEMBL210-1,min_oob_error,0.09320894561522444,0.47490501403808594,20,no_difference
10,CHEMBL210-1,min_oob_uncertainty,0.8389119896301583,0.013616561889648438,20,better
10,CHEMBL210-1,random,0.7480504439223289,0.029575347900390625,20,better
10,CHEMBL211-1,first,0.6384856881424767,0.16495704650878906,20,no_difference
10,CHEMBL211-1,max_oob_error,0.21833010253197216,0.4304332733154297,20,no_difference
10,CHEMBL211-1,max_oob_uncertainty,0.7034632710959805,0.2942523956298828,20,no_difference
10,CHEMBL211-1,min_oob_error,0.5149466376664857,0.21616744995117188,20,no_difference
10,CHEMBL211-1,min_oob_uncertainty,1.1533901479770154,0.002712249755859375,20,better
10,CHEMBL211-1,random,0.5542622058697599,0.34881019592285156,20,no_difference
10,CHEMBL214-1,first,0.10365143574115229,0.10539817810058594,20,no_difference
10,CHEMBL214-1,max_oob_error,-0.21793640147576684,0.04844093322753906,20,worse
10,CHEMBL214-1,max_oob_uncertainty,0.1898034151383648,0.09730720520019531,20,no_difference
10,CHEMBL214-1,min_oob_error,0.1166228705400183,0.21616744995117188,20,no_difference
10,CHEMBL214-1,min_oob_uncertainty,0.07471240850597169,0.3117942810058594,20,no_difference
10,CHEMBL214-1,random,0.13405896694174474,0.17685317993164062,20,no_difference
10,CHEMBL216-1,first,0.059578301178450845,0.5458755493164062,20,no_difference
10,CHEMBL216-1,max_oob_error,-0.8787079346572468,6.29425048828125e-05,20,worse
10,CHEMBL216-1,max_oob_uncertainty,0.11842920371515753,0.7841262817382812,20,no_difference
10,CHEMBL216-1,min_oob_error,0.18335843891986342,0.2942523956298828,20,no_difference
10,CHEMBL216-1,min_oob_uncertainty,-0.19356267786255826,0.15364646911621094,20,no_difference
10,CHEMBL216-1,random,0.02835444803453093,0.7561664581298828,20,no_difference
10,CHEMBL217-1,first,-0.009847945372836087,0.9272785186767578,20,no_difference
10,CHEMBL217-1,max_oob_error,0.03811083291711022,0.5705966949462891,20,no_difference
10,CHEMBL217-1,max_oob_uncertainty,-0.029686872509842744,0.6476554870605469,20,no_difference
10,CHEMBL217-1,min_oob_error,-0.04243730641312826,0.2942523956298828,20,no_difference
10,CHEMBL217-1,min_oob_uncertainty,0.03502843649032368,0.34881019592285156,20,no_difference
10,CHEMBL217-1,random,-0.02731628915325075,0.7285060882568359,20,no_difference
10,CHEMBL218-1,first,0.08821494100511433,0.7841262817382812,20,no_difference
10,CHEMBL218-1,max_oob_error,0.43158015362873847,0.029575347900390625,20,better
10,CHEMBL218-1,max_oob_uncertainty,0.15294514561655764,0.2305126190185547,20,no_difference
10,CHEMBL218-1,min_oob_error,-0.06581674423090451,0.38837623596191406,20,no_difference
10,CHEMBL218-1,min_oob_uncertainty,0.25575397947000855,0.03623390197753906,20,better
10,CHEMBL218-1,random,0.18547474530394972,0.14290618896484375,20,no_difference
10,CHEMBL219-1,first,0.08051483824393343,0.4523754119873047,20,no_difference
10,CHEMBL219-1,max_oob_error,0.21043651773155717,0.14290618896484375,20,no_difference
10,CHEMBL219-1,max_oob_uncertainty,0.10524648766102765,0.17685317993164062,20,no_difference
10,CHEMBL219-1,min_oob_error,0.14104874041241544,0.1230926513671875,20,no_difference
10,CHEMBL219-1,min_oob_uncertainty,0.16596276863692766,0.09730720520019531,20,no_difference
10,CHEMBL219-1,random,0.13520738644654848,0.11398696899414062,20,no_difference
10,CHEMBL219-2,first,0.7338418367101704,0.069580078125,20,no_difference
10,CHEMBL219-2,max_oob_error,0.5523779667562018,0.2305126190185547,20,no_difference
10,CHEMBL219-2,max_oob_uncertainty,-0.2668559614758953,0.7841262817382812,20,no_difference
10,CHEMBL219-2,min_oob_error,0.3619010170584275,0.3299827575683594,20,no_difference
10,CHEMBL219-2,min_oob_uncertainty,0.4259515569535942,0.16495704650878906,20,no_difference
10,CHEMBL219-2,random,0.3639579604843151,0.3117942810058594,20,no_difference
10,CHEMBL222-1,first,0.1666794820276234,0.6215133666992188,20,no_difference
10,CHEMBL222-1,max_oob_error,0.02492309642055197,0.8983173370361328,20,no_difference
10,CHEMBL222-1,max_oob_uncertainty,-0.11929538423140613,0.8123550415039062,20,no_difference
10,CHEMBL222-1,min_oob_error,-0.03023520698149511,0.7841262817382812,20,no_difference
10,CHEMBL222-1,min_oob_uncertainty,0.022173927515335378,0.8983173370361328,20,no_difference
10,CHEMBL222-1,random,-0.06217777984088606,0.956329345703125,20,no_difference
10,CHEMBL222-2,first,0.01790894685687423,0.9272785186767578,20,no_difference
10,CHEMBL222-2,max_oob_error,0.14855184831744825,0.7841262817382812,20,no_difference
10,CHEMBL222-2,max_oob_uncertainty,-0.0016462607595300939,0.8694877624511719,20,no_difference
10,CHEMBL222-2,min_oob_error,0.15390346897073445,0.5705966949462891,20,no_difference
10,CHEMBL222-2,min_oob_uncertainty,0.08472660207423069,0.1893482208251953,20,no_difference
10,CHEMBL222-2,random,0.16567612824268158,0.04405403137207031,20,better
10,CHEMBL223-1,first,0.7117303869484479,0.00830841064453125,20,better
10,CHEMBL223-1,max_oob_error,0.5519332360328851,0.24548721313476562,20,no_difference
10,CHEMBL223-1,max_oob_uncertainty,0.7670958608723378,0.0042209625244140625,20,better
10,CHEMBL223-1,min_oob_error,0.7716807905194069,0.000850677490234375,20,better
10,CHEMBL223-1,min_oob_uncertainty,0.9340446745632447,0.006389617919921875,20,better
10,CHEMBL223-1,random,0.7055092378221539,0.009435653686523438,20,better
10,CHEMBL224-1,first,0.8196286096206269,0.0031528472900390625,20,better
10,CHEMBL224-1,max_oob_error,1.9029735991324472,0.0001049041748046875,20,better
10,CHEMBL224-1,max_oob_uncertainty,0.6348613158608714,0.006389617919921875,20,better
10,CHEMBL224-1,min_oob_error,0.04484693658936294,0.6742229461669922,20,no_difference
10,CHEMBL224-1,min_oob_uncertainty,1.2696586776962469,0.0001049041748046875,20,better
10,CHEMBL224-1,random,0.8842872864934901,6.29425048828125e-05,20,better
10,CHEMBL224-2,first,0.27839910455783434,0.47490501403808594,20,no_difference
10,CHEMBL224-2,max_oob_error,3.6669904627606877,0.0001678466796875,20,better
10,CHEMBL224-2,max_oob_uncertainty,0.7075060273989096,0.15364646911621094,20,no_difference
10,CHEMBL224-2,min_oob_error,-0.11375405015321789,0.7561664581298828,20,no_difference
10,CHEMBL224-2,min_oob_uncertainty,1.6342202781750186,0.0042209625244140625,20,better
10,CHEMBL224-2,random,1.259808903703973,0.01923370361328125,20,better
10,CHEMBL225-1,first,0.20874154621705293,0.4304332733154297,20,no_difference
10,CHEMBL225-1,max_oob_error,0.17140581900538407,0.2773551940917969,20,no_difference
10,CHEMBL225-1,max_oob_uncertainty,0.37316289509055983,0.08969497680664062,20,no_difference
10,CHEMBL225-1,min_oob_error,0.2041595539841076,0.09730720520019531,20,no_difference
10,CHEMBL225-1,min_oob_uncertainty,0.16055049319055711,0.20244979858398438,20,no_difference
10,CHEMBL225-1,random,0.26854395247582447,0.2305126190185547,20,no_difference
10,CHEMBL225-2,first,-0.10643557604513773,0.7011814117431641,20,no_difference
10,CHEMBL225-2,max_oob_error,0.019524078985572756,0.8123550415039062,20,no_difference
10,CHEMBL225-2,max_oob_uncertainty,-0.2636349234141246,0.13272666931152344,20,no_difference
10,CHEMBL225-2,min_oob_error,0.034752542667313334,0.8983173370361328,20,no_difference
10,CHEMBL225-2,min_oob_uncertainty,0.0955133867347218,0.4523754119873047,20,no_difference
10,CHEMBL225-2,random,0.010673858389668922,1.0,20,no_difference
10,CHEMBL228-1,first,0.6341628804651716,0.0007076263427734375,20,better
10,CHEMBL228-1,max_oob_error,0.7739232385604318,0.0042209625244140625,20,better
10,CHEMBL228-1,max_oob_uncertainty,0.5723057441358517,0.017181396484375,20,better
10,CHEMBL228-1,min_oob_error,0.38040241731248176,0.012079238891601562,20,better
10,CHEMBL228-1,min_oob_uncertainty,0.5429209992640798,0.005580902099609375,20,better
10,CHEMBL228-1,random,0.6480450015677646,0.0001678466796875,20,better
10,CHEMBL228-2,first,-0.03476603599734389,0.5216732025146484,20,no_difference
10,CHEMBL228-2,max_oob_error,-0.001930989928454352,0.47490501403808594,20,no_difference
10,CHEMBL228-2,max_oob_uncertainty,-0.02800766708974649,0.5458755493164062,20,no_difference
10,CHEMBL228-2,min_oob_error,-0.049422618127074006,0.38837623596191406,20,no_difference
10,CHEMBL228-2,min_oob_uncertainty,-0.03369442268662226,0.4523754119873047,20,no_difference
10,CHEMBL228-2,random,-0.03705947659771418,0.8694877624511719,20,no_difference
10,CHEMBL229-1,first,0.9294096231932507,0.000850677490234375,20,better
10,CHEMBL229-1,max_oob_error,1.406870645016769,0.0005855560302734375,20,better
10,CHEMBL229-1,max_oob_uncertainty,0.9645702031320165,0.017181396484375,20,better
10,CHEMBL229-1,min_oob_error,0.4279033267816345,0.13272666931152344,20,no_difference
10,CHEMBL229-1,min_oob_uncertainty,1.0784006095879892,6.29425048828125e-05,20,better
10,CHEMBL229-1,random,0.814121617127717,0.0023250579833984375,20,better
10,CHEMBL229-2,first,-0.05083215626627915,0.21616744995117188,20,no_difference
10,CHEMBL229-2,max_oob_error,0.017112823342402095,0.9854354858398438,20,no_difference
10,CHEMBL229-2,max_oob_uncertainty,-0.0681311193177491,0.13272666931152344,20,no_difference
10,CHEMBL229-2,min_oob_error,-0.06325366786628361,0.20244979858398438,20,no_difference
10,CHEMBL229-2,min_oob_uncertainty,0.04683961561645091,0.7285060882568359,20,no_difference
10,CHEMBL229-2,random,-0.016033838024760348,0.7841262817382812,20,no_difference
10,CHEMBL231-1,first,-0.2047781733154057,0.40909767150878906,20,no_difference
10,CHEMBL231-1,max_oob_error,0.761708378295789,0.1893482208251953,20,no_difference
10,CHEMBL231-1,max_oob_uncertainty,-0.298727606026776,0.5458755493164062,20,no_difference
10,CHEMBL231-1,min_oob_error,0.16546505477185214,0.5216732025146484,20,no_difference
10,CHEMBL231-1,min_oob_uncertainty,0.6831679284586334,0.01068878173828125,20,better
10,CHEMBL231-1,random,0.20326362285099506,0.4523754119873047,20,no_difference
10,CHEMBL232-1,first,2.8752831128412253,0.017181396484375,20,better
10,CHEMBL232-1,max_oob_error,8.22320317862861,9.5367431640625e-06,20,better
10,CHEMBL232-1,max_oob_uncertainty,3.4604323637402223,0.08969497680664062,20,no_difference
10,CHEMBL232-1,min_oob_error,1.1978243040315109,0.2773551940917969,20,no_difference
10,CHEMBL232-1,min_oob_uncertainty,4.375538097010055,0.0002613067626953125,20,better
10,CHEMBL232-1,random,4.902342452604552,0.0014324188232421875,20,better
10,CHEMBL2326-1,first,0.07598010810302007,0.20244979858398438,20,no_difference
10,CHEMBL2326-1,max_oob_error,0.3347875159190622,0.01068878173828125,20,better
10,CHEMBL2326-1,max_oob_uncertainty,0.15244392732325984,0.017181396484375,20,better
10,CHEMBL2326-1,min_oob_error,0.09946904022492582,0.09730720520019531,20,no_difference
10,CHEMBL2326-1,min_oob_uncertainty,0.19593141160484534,0.0031528472900390625,20,better
10,CHEMBL2326-1,random,0.11015099331917604,0.069580078125,20,no_difference
10,CHEMBL233-1,first,0.5704052424302789,0.0758514404296875,20,no_difference
10,CHEMBL233-1,max_oob_error,1.307438030566586,0.0004825592041015625,20,better
10,CHEMBL233-1,max_oob_uncertainty,1.1055773833998221,0.03276824951171875,20,better
10,CHEMBL233-1,min_oob_error,0.10975453848065567,0.7285060882568359,20,no_difference
10,CHEMBL233-1,min_oob_uncertainty,0.44682047881670606,0.14290618896484375,20,no_difference
10,CHEMBL233-1,random,0.4322495502626976,0.14290618896484375,20,no_difference
10,CHEMBL234-1,first,-0.03771628664255431,0.1230926513671875,20,no_difference
10,CHEMBL234-1,max_oob_error,-0.0033607548566898515,0.956329345703125,20,no_difference
10,CHEMBL234-1,max_oob_uncertainty,-0.031830146309516395,0.08969497680664062,20,no_difference
10,CHEMBL234-1,min_oob_error,-0.03308656805305752,0.058258056640625,20,no_difference
10,CHEMBL234-1,min_oob_uncertainty,-0.010575809971316375,0.8983173370361328,20,no_difference
10,CHEMBL234-1,random,-0.01654725589005075,0.4523754119873047,20,no_difference
10,CHEMBL236-1,first,0.3911420938534301,0.0072956085205078125,20,better
10,CHEMBL236-1,max_oob_error,0.21887229031542468,0.34881019592285156,20,no_difference
10,CHEMBL236-1,max_oob_uncertainty,0.31636587270113825,0.03623390197753906,20,better
10,CHEMBL236-1,min_oob_error,0.40111819242685753,0.0023250579833984375,20,better
10,CHEMBL236-1,min_oob_uncertainty,0.37016763901053285,0.017181396484375,20,better
10,CHEMBL236-1,random,0.2970568711444953,0.029575347900390625,20,better
10,CHEMBL2366517-1,first,-0.06326307980084458,0.029575347900390625,20,worse
10,CHEMBL2366517-1,max_oob_error,-0.04549116474142885,0.17685317993164062,20,no_difference
10,CHEMBL2366517-1,max_oob_uncertainty,-0.07221993611688297,0.013616561889648438,20,worse
10,CHEMBL2366517-1,min_oob_error,-0.04737474682537766,0.14290618896484375,20,no_difference
10,CHEMBL2366517-1,min_oob_uncertainty,-0.04633145294790495,0.17685317993164062,20,no_difference
10,CHEMBL2366517-1,random,-0.030646063246248544,0.2942523956298828,20,no_difference
10,CHEMBL237-1,first,0.278090000890705,0.4523754119873047,20,no_difference
10,CHEMBL237-1,max_oob_error,2.4694358102077563,0.0023250579833984375,20,better
10,CHEMBL237-1,max_oob_uncertainty,0.9576825380924336,0.058258056640625,20,no_difference
10,CHEMBL237-1,min_oob_error,-0.025970108047661356,0.8408222198486328,20,no_difference
10,CHEMBL237-1,min_oob_uncertainty,0.7362159335680776,0.058258056640625,20,no_difference
10,CHEMBL237-1,random,0.2272562123063963,0.4304332733154297,20,no_difference
10,CHEMBL238-1,first,0.17570774440364473,0.03276824951171875,20,better
10,CHEMBL238-1,max_oob_error,0.1979365306603583,0.012079238891601562,20,better
10,CHEMBL238-1,max_oob_uncertainty,0.1580707242929254,0.05316925048828125,20,no_difference
10,CHEMBL238-1,min_oob_error,0.17853880582552292,0.012079238891601562,20,better
10,CHEMBL238-1,min_oob_uncertainty,0.14482815896660597,0.10539817810058594,20,no_difference
10,CHEMBL238-1,random,0.15987936754810264,0.039989471435546875,20,better
10,CHEMBL240-1,first,0.21239061724775715,0.04844093322753906,20,better
10,CHEMBL240-1,max_oob_error,0.07190521662307585,0.4523754119873047,20,no_difference
10,CHEMBL240-1,max_oob_uncertainty,0.23898537312932627,0.0007076263427734375,20,better
10,CHEMBL240-1,min_oob_error,0.17135362438362697,0.021484375,20,better
10,CHEMBL240-1,min_oob_uncertainty,0.11230443052563058,0.2773551940917969,20,no_difference
10,CHEMBL240-1,random,0.22258782938762103,0.0042209625244140625,20,better
10,CHEMBL240-2,first,0.4327678779149059,0.10539817810058594,20,no_difference
10,CHEMBL240-2,max_oob_error,0.965061394966621,0.0001678466796875,20,better
10,CHEMBL240-2,max_oob_uncertainty,0.6430778959894635,0.01068878173828125,20,better
10,CHEMBL240-2,min_oob_error,0.5485497952495217,0.026641845703125,20,better
10,CHEMBL240-2,min_oob_uncertainty,0.9077891875451416,0.0003223419189453125,20,better
10,CHEMBL240-2,random,0.6768077884624789,0.00365447998046875,20,better
10,CHEMBL245-1,first,2.25268169274972,2.6702880859375e-05,20,better
10,CHEMBL245-1,max_oob_error,4.646888841286048,3.814697265625e-06,20,better
10,CHEMBL245-1,max_oob_uncertainty,1.8997488325823402,0.0007076263427734375,20,better
10,CHEMBL245-1,min_oob_error,2.3662185599229435,5.7220458984375e-06,20,better
10,CHEMBL245-1,min_oob_uncertainty,2.958304366085931,3.814697265625e-06,20,better
10,CHEMBL245-1,random,3.0190605667795483,9.5367431640625e-06,20,better
10,CHEMBL2492-1,first,0.025229857158657155,0.21616744995117188,20,no_difference
10,CHEMBL2492-1,max_oob_error,0.0016427488665470946,1.0,20,no_difference
10,CHEMBL2492-1,max_oob_uncertainty,0.01581619440723614,0.36827659606933594,20,no_difference
10,CHEMBL2492-1,min_oob_error,0.02126219638563036,0.3299827575683594,20,no_difference
10,CHEMBL2492-1,min_oob_uncertainty,0.021959460299676437,0.26109886169433594,20,no_difference
10,CHEMBL2492-1,random,0.006892050455236998,0.5958194732666016,20,no_difference
10,CHEMBL251-1,first,0.06976076455954008,0.5705966949462891,20,no_difference
10,CHEMBL251-1,max_oob_error,0.19712382920424182,0.039989471435546875,20,better
10,CHEMBL251-1,max_oob_uncertainty,0.0037704152973141447,0.7011814117431641,20,no_difference
10,CHEMBL251-1,min_oob_error,0.05820181933714963,0.47490501403808594,20,no_difference
10,CHEMBL251-1,min_oob_uncertainty,0.13560543434527403,0.1230926513671875,20,no_difference
10,CHEMBL251-1,random,0.042112115874034475,0.7561664581298828,20,no_difference
10,CHEMBL253-1,first,0.07785675201815234,0.2773551940917969,20,no_difference
10,CHEMBL253-1,max_oob_error,-0.2916472915425771,0.0758514404296875,20,no_difference
10,CHEMBL253-1,max_oob_uncertainty,0.1704966418105945,0.17685317993164062,20,no_difference
10,CHEMBL253-1,min_oob_error,0.05595454076188418,0.38837623596191406,20,no_difference
10,CHEMBL253-1,min_oob_uncertainty,-0.08004586936873163,0.6215133666992188,20,no_difference
10,CHEMBL253-1,random,-0.008400407082254268,0.8408222198486328,20,no_difference
10,CHEMBL255-1,first,0.18499412155424616,0.08969497680664062,20,no_difference
10,CHEMBL255-1,max_oob_error,0.3752327925221518,0.009435653686523438,20,better
10,CHEMBL255-1,max_oob_uncertainty,0.13681828928349873,0.21616744995117188,20,no_difference
10,CHEMBL255-1,min_oob_error,0.14219541540529795,0.2305126190185547,20,no_difference
10,CHEMBL255-1,min_oob_uncertainty,0.20535058079563448,0.082550048828125,20,no_difference
10,CHEMBL255-1,random,0.2709617719602434,0.026641845703125,20,better
10,CHEMBL259-1,first,0.2946416983241903,0.06372261047363281,20,no_difference
10,CHEMBL259-1,max_oob_error,0.5601841633490618,0.002712249755859375,20,better
10,CHEMBL259-1,max_oob_uncertainty,0.3585331623222949,0.05316925048828125,20,no_difference
10,CHEMBL259-1,min_oob_error,0.23185603880564898,0.039989471435546875,20,better
10,CHEMBL259-1,min_oob_uncertainty,0.3592514531606522,0.021484375,20,better
10,CHEMBL259-1,random,0.36878720092081424,0.05316925048828125,20,no_difference
10,CHEMBL264-1,first,-0.05410146560817815,0.26109886169433594,20,no_difference
10,CHEMBL264-1,max_oob_error,0.14926074220572935,0.0031528472900390625,20,better
10,CHEMBL264-1,max_oob_uncertainty,-0.03754765638167008,0.5958194732666016,20,no_difference
10,CHEMBL264-1,min_oob_error,-0.10587823098958253,0.0072956085205078125,20,worse
10,CHEMBL264-1,min_oob_uncertainty,0.05980000144686208,0.16495704650878906,20,no_difference
10,CHEMBL264-1,random,-0.04743741837990356,0.38837623596191406,20,no_difference
10,CHEMBL269-1,first,-0.037529421747995076,0.2773551940917969,20,no_difference
10,CHEMBL269-1,max_oob_error,-0.029595394690218768,0.5216732025146484,20,no_difference
10,CHEMBL269-1,max_oob_uncertainty,-0.06453294156880567,0.1230926513671875,20,no_difference
10,CHEMBL269-1,min_oob_error,-0.02746868967228764,0.2305126190185547,20,no_difference
10,CHEMBL269-1,min_oob_uncertainty,-0.03822515377567406,0.15364646911621094,20,no_difference
10,CHEMBL269-1,random,-0.03916249654822188,0.2773551940917969,20,no_difference
10,CHEMBL269-2,first,0.05951036521739574,0.5705966949462891,20,no_difference
10,CHEMBL269-2,max_oob_error,0.021171968286138564,0.7285060882568359,20,no_difference
10,CHEMBL269-2,max_oob_uncertainty,-0.17819007047462812,0.05316925048828125,20,no_difference
